customer_id,customer_fname,customer_lname,customer_email,customer_password,customer_city,customer_state,customer_zipcode,customer_country,customer_segment,customer_street
14547,Winifred,Johnston,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4028 Rustic Valley
14294,Brianna,Knox,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2472 Noble Butterfly Dell
8363,Mary,Montoya,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3493 Shady Gate Rise
12485,Bo,Pearson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7449 Merry Chase 
14522,Lael,Baker,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6676 Grand Vista
14374,Emi,Warren,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6314 Honey Canyon
14674,Illana,Blankenship,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5292 Shady Pony Cape
14524,Rowan,Roach,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8547 Foggy Pines
13492,Amanda,Hardy,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8018 Cinder Prairie Run
13626,Aphrodite,Alvarez,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6179 Silver Alley
14859,Ainsley,Yates,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9044 Easy Road
14696,Hedda,Rich,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4948 Stony Close
12774,Lareina,Rodriquez,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5292 Cinder Elk Moor
13585,Eden,Vargas,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4896 Sleepy Leaf Court
10174,Mary,Wright,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2319 Fallen Impasse
13848,Aiko,Pearson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6267 Hazy Spring Grove
14045,Charissa,Cobb,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7640 Honey Apple Route
13557,Xaviera,Summers,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8055 Iron Ridge
13646,Shellie,Brewer,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4831 Sleepy Bear Gate
8623,Mary,Sanchez,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5208 Wishing Sky Mews
12532,Remedios,Benjamin,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6080 Blue Close 
12616,Lacota,Guerra,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2017 Fallen Sky Row
12490,Martina,Levy,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7333 Cinder Way 
15016,Kevyn,Ayala,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5516 Lazy Oak Path
15061,Imani,Benton,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3751 Heather Townline
15040,Sacha,Russo,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5050 Bright Dale Field
15108,Miriam,Ruiz,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1191 Burning Zephyr Loop
14612,Priscilla,Daugherty,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6470 Dusty Fox Green
14219,Rosalyn,Hodge,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9590 Dewy Hills Wharf
14519,September,Craft,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3867 Bright Zephyr Ledge
14344,Violet,Lane,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,16 Golden Robin Mews
14216,Indira,Carpenter,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5953 Lost Plaza
13520,Quyn,Graves,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1691 Jagged Nectar Corner
13228,Morgan,Kirk,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3403 Cinder Corner 
14672,Paula,Jordan,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3922 Easy Manor
14456,Nichole,Ramos,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3657 Harvest Crest
14225,Cassandra,Wilkerson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2974 Lazy Hollow
13696,Kimberly,Vazquez,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6567 High Lagoon Heath
12812,Fay,Frye,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6468 Fallen Close 
14785,Hedwig,Nieves,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5393 Hidden Glade
13568,Quin,Trevino,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7885 Sleepy Cove
13782,Cailin,Newman,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4920 Green Alley
13674,Kirby,Meyers,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4356 Cotton Grove Woods
13566,Darryl,Gould,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1690 Blue Dale Lane
13724,Lydia,Miranda,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7894 Old Circle
13813,Orli,Yang,XXXXXXXXX,XXXXXXXXX,Rio Grande,PR,745.0,Puerto Rico,Corporate,9036 Easy Embers Point
13542,Audra,Brennan,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3996 Misty Vale
13540,Shellie,Osborn,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5002 Easy Island Carrefour
5697,Doris,Shields,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2743 Velvet Timber Carrefour
5060,Mary,Kelley,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4320 Jagged Hollow
12483,Quail,Hanson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,357 Noble Lane 
12516,Shafira,Kelly,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3891 Broad Line 
12443,Noelle,Ortega,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9453 High Concession 
12726,Kirsten,Acevedo,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1893 Shady Path 
12579,Quincy,Graves,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7793 Round Oak Key
15059,Mariam,Goodwin,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8324 Little Common
13498,Alexis,Avery,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3884 Golden Landing
14032,Alice,Maldonado,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7094 Misty Wynd
12552,Serina,Stevenson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3996 Honey Grove Place
12846,Kendall,Snider,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8373 Round Timber Wharf
12858,Sybil,Cabrera,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2538 Rustic Zephyr Village
16405,Diana,Cabrera,XXXXXXXXX,XXXXXXXXX,Vega Baja,PR,693.0,Puerto Rico,Corporate,7774 Dewy Line
15848,Tatyana,Ramsey,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3216 Noble Boulevard
20378,Hadley,Mayo,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1056 Cotton Run
17244,Bree,Rocha,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6567 Red Sky Gate
17133,Farrah,Barnett,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,773 Fallen Pioneer Mews
17164,Halee,Wilder,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9657 Golden Goose Row
16122,Idola,Lara,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3312 Harvest Horse Chase
18097,Venus,Moss,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9741 Dewy Bluff Maze
18113,Marcia,Love,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7868 Iron Fawn Mall
18143,Teegan,Guzman,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9539 Rustic Beacon Ramp
19072,Quintessa,Foley,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3204 Cinder Line
15861,Ria,Thompson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6339 Honey Pathway
15807,Cara,Hinton,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7100 Burning Wharf
18825,Nita,Anthony,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3586 Merry Grounds
15784,Ila,Hale,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9650 Red Farm
15850,Olga,Franks,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2355 Velvet Hickory Crest
20391,Rylee,Peterson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7796 Thunder Forest Villas
18318,Jaime,Howe,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8434 Pleasant Forest
17344,Sopoline,Reeves,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9749 Bright Cloud Extension
4685,Tyler,Holt,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9494 Thunder Inlet
18348,Shellie,David,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4462 Blue Drive
16068,Adele,Chavez,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3587 Blue Mall
18401,Keelie,Coffey,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7100 Burning Wharf
20563,Whoopi,Sims,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,810 Jagged Pointe
17461,Mikayla,Keller,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7775 Sleepy Farm
17748,Minerva,Lanister,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7975 Umber Freeway
17511,Martina,Paul,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2439 Quaking Cove
18465,Serina,Robinson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9918 Rustic Park
15391,Irma,Todd,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4417 High Pioneer Orchard
15330,Kiara,Kane,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7962 Lazy Pioneer Estates
18670,Rose,Holman,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6843 Dusty Log Edge
15363,Simone,Levy,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3977 Colonial Towers
15488,Shannon,Jennings,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,690 Amber Moor
17227,Brynne,Carrillo,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4592 Grand Timber Ramp
17761,Donna,Lambert,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6077 Clear Mountain Abbey
20058,Hadassah,Levine,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2186 Easy Creek Key
17060,Chantale,Hudson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8861 Hidden Bear Hill
20237,Skyler,Garner,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2513 Sleepy Log Grounds
18940,Germane,Thomas,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2056 Misty Lookout
17757,Katelyn,Whitfield,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,119 Gentle Wynd
16287,Inga,Porter,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1859 Sunny Quay
19815,Chava,Sweet,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7509 Harvest Highlands
19006,Melinda,Mathews,XXXXXXXXX,XXXXXXXXX,Carolina,PR,983.0,Puerto Rico,Corporate,6032 Misty Blossom Farm
16101,Aphrodite,Salas,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7436 Quaking Nectar Mall
18631,Sonia,Cabrera,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6695 Indian Zephyr Limits
18135,Rose,Chandler,XXXXXXXXX,XXXXXXXXX,Toa Baja,PR,949.0,Puerto Rico,Corporate,8510 Green River Acres
18040,Sacha,Wilder,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3440 Grand Road
19125,Christen,Wilkerson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7510 Bright Rise Via
19248,Rosalyn,Henderson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4770 Hidden Heath
16481,Clio,Johnston,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8613 Merry Lagoon Freeway
16404,Whitney,Clarke,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9501 Red Island
16512,Camilla,Daugherty,XXXXXXXXX,XXXXXXXXX,Trujillo Alto,PR,976.0,Puerto Rico,Corporate,4480 Pleasant Branch Parkway
18773,Yvonne,Ferguson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5784 Blue Wagon Cove
15841,Denise,Thomas,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8852 Shady Glade
15859,Nell,Lara,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,2571 Noble Crescent
15894,Naida,Little,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5284 Emerald Abbey
15869,Lilah,Floyd,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4560 Hidden Ridge
16004,Azalia,Jacobson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3926 Stony Gardens
20463,Zelda,Randall,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9453 Dewy Promenade
20427,Teagan,Cotton,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5258 Umber Dale Woods
17702,Astra,Pollard,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1191 Burning Zephyr Loop
17305,Heidi,Garrison,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,849 Middle Blossom View
20673,Jamalia,Walker,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8055 Iron Ridge
17713,Ivory,Hancock,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7798 Dusty Path
20652,Whitney,Sutton,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,593 Wishing Pony Cove
17515,Lael,Reed,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4260 Sleepy Island Run
20417,Danna,Barrett,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3915 Cinder Treasure Pike
17745,Maggie,Reynolds,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5403 Sunny Island Row
20415,Adele,Warren,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5013 Pleasant Fawn Pathway
15603,Yetta,Doyle,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,657 Gentle Mountain Mall
20224,Jaquelyn,Mathews,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5656 Burning By-pass
16257,Katelyn,Gordon,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1490 Silver Canyon
17079,Nelle,Flowers,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,9905 Fallen Butterfly Valley
19842,Melanie,Lowe,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1893 Shady Path
16363,Orli,Romero,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3580 Sleepy Quail Crest
17095,Josephine,Henry,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3763 Noble Prairie Heights
20147,Pandora,West,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3278 Cotton Crest
18954,Iona,Collier,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6019 Rustic Ridge
15202,Tatyana,Woodard,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3865 Little Lagoon Link
15255,Rachel,Morgan,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7909 Golden Highway
17878,Tatiana,Gilbert,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,1396 Silver Berry Impasse
17176,Jolie,Hughes,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,4096 Green Cove
18560,Charde,Snider,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,681 High Pike
16225,Danielle,Bowman,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,5224 Thunder Pines
19148,Guinevere,Wallace,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,68 Foggy Timber Walk
15732,Zenaida,Kramer,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,8205 Silver Grove Row
15594,Nerea,Graham,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,3137 Bright Willow Gardens
17590,Evelyn,Carroll,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6316 Quiet Pines
16360,Harriet,Rogers,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,6019 Rustic Ridge
15258,Aspen,Boyer,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Corporate,7855 Jagged Crescent
15645,Vera,Briggs,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,3050 Rustic Pine Expressway
16560,Mia,Mcpherson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,9611 Thunder Loop
10751,Amber,Peterson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,2210 Cotton Spring Plaza
17452,Kimberly,Malone,XXXXXXXXX,XXXXXXXXX,San Juan,PR,921.0,Puerto Rico,Consumer,1831 Honey Hickory Mount
20407,Hayfa,Burke,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,1469 Dewy Berry Road
18277,Azalia,Orr,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,5288 Indian View Farm
17477,Quincy,Henderson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,2576 Green Hollow
6133,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,6943 Umber Butterfly Port
20538,Marah,Clayton,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,3651 Rustic Cape
18726,Hollee,Alford,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,9660 Grand Forest Circle
19991,Rhoda,Carter,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,8620 Silent Alley
19968,Emma,Bernard,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,3913 Old Link
17129,Jolene,Palmer,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,1513 Thunder Boulevard
16233,Mollie,Dawson,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,8321 Little Stead
18992,Neve,Warner,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,3857 Lazy Pine Bank
17863,Orli,Curtis,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,4377 Heather Canyon
15183,Jenette,Casey,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,6889 Gentle Pike
20263,Heather,Kinney,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,9456 Dewy Gate
1755,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Bayamon,PR,957.0,Puerto Rico,Consumer,2197 Velvet Pine Range
5178,Mary,Willis,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,1905 Merry Cloud Plaza
4448,Joseph,Cisneros,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,257 Harvest Close
10393,Barbara,Hogan,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,8961 Hidden Embers Bay
14165,Karleigh,Hale,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,7598 Little Maze
14071,Ivy,Morse,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,1070 Dusty Beacon Maze
13053,Kirby,Gallegos,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,414 Colonial Carrefour 
13106,Ocean,Hodges,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,9847 Cozy Private 
14340,Rhonda,Cameron,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,5958 Emerald Nook
13483,Hadley,Moreno,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,4841 Merry Leaf Terrace
14514,Ima,Bradley,XXXXXXXXX,XXXXXXXXX,San Juan,PR,921.0,Puerto Rico,Consumer,1655 Sleepy Pine Common
13480,Odette,Whitfield,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,5105 Thunder Diversion
14913,Daryl,Thornton,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,475 Colonial Autoroute
14037,Cheyenne,Cooke,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,5737 Rocky Crescent
13893,Rhiannon,Le,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,257 Stony Beacon Crescent
13766,Keiko,Kramer,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,357 Quiet Rise
13603,Miranda,Harrell,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,5674 Merry Nectar Pines
14729,Holly,Gill,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,9861 Grand Elk Trace
13996,Hiroko,Whitaker,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,2407 Dusty Mount
11057,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,777 Sleepy Creek Walk
1668,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,398 Pleasant Mountain
12528,Anjolie,Crosby,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,2805 Dewy Impasse 
15030,Nicole,Zamora,XXXXXXXXX,XXXXXXXXX,Guaynabo,PR,969.0,Puerto Rico,Consumer,449 Quaking Court
15001,Lucy,Terrell,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,2887 Gentle Island Highway
14965,Leslie,Benton,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,8647 Misty Vista
12923,Kylynn,Dixon,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,6183 Little Passage 
7827,Jerry,Sandoval,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,5149 Old Pioneer Mount
20483,Veronica,Wiggins,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,2211 Lazy Wharf
20169,Portia,Richard,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,414 Colonial Carrefour
17170,Celeste,Herrera,XXXXXXXXX,XXXXXXXXX,Caguas,PR,725.0,Puerto Rico,Consumer,5803 Pleasant Abbey
